ID	DE
6930	Gebietsanspruch
6034	Gebietskörperschaft
437	Gebietsvertretung
1987	Gebirge
3198	Gebrauchtgegenstand
4398	Gebühr nach Achszahl
6544	Geburtenbilanz
2029	Geburtenhäufigkeit
3168	Geburtenkontrolle
2480	Geburtenpolitik
5322	Gedächtnisfeier
2962	gedörrtes Lebensmittel
3993	Gefährdung der Staatssicherheit
6103	gefährlicher Abfall
4308	gefährlicher Stoff
4743	Geflügel
4687	Geflügelfleisch
4427	Geflügelzucht
109	Gefrieren
2764	gefriergetrocknetes Lebensmittel
1715	Gefriertrocknung
2743	gefrorenes Lebensmittel
5537	Gegenleistung für ein Abkommen
8411	gegenseitige Unterstützung  [V4.3]
2619	Gehaltsprämie
5170	Geheimbund
4140	Geheimdienst
4766	geheime Wahl
1760	Geisteskrankheit
3351	geistig Behinderter
2817	geistiges Eigentum
7926	geistiges Kapital
2777	gekühltes Lebensmittel
6787	Gelatine
1969	Geld
2510	Geld- und Kreditpolitik
1209	Geldern
1809	Geldmarkt
5582	Geldschuld
1549	Geldstrafe
3220	Geldversorgung
1825	Geldvolumen
5465	Geldwäsche
649	gelenkte Wirtschaft
4807	gemäßigte Zone
27	Gemeinde
7383	Gemeindebudget
1017	Gemeindefinanzen
4876	Gemeindeland
7381	Gemeindepolizei
5657	Gemeindeverband
68	Gemeindeverwaltung
1083	Gemeinkosten
874	gemeinnützige Anstalt
3007	gemeinnütziges Unternehmen
2102	Gemeinsame afrikanisch-mauritische Organisation
2443	Gemeinsame Agrarpolitik
2455	gemeinsame Fischereipolitik
5354	Gemeinsame Forschungsstelle
2450	gemeinsame Handelspolitik
2173	gemeinsame Marktorganisation
2456	gemeinsame Preispolitik
8474	Gemeinsame Strategie  [V4.3]
999	gemeinsame Tochtergesellschaft
2457	gemeinsame Transportpolitik
2520	gemeinsame Zolltarifpolitik
43	gemeinsame Zuständigkeit
5505	Gemeinsamer beratender EWR-Ausschuss
5504	Gemeinsamer EWR-Ausschuss
1054	gemeinsamer Fonds
1792	Gemeinsamer Markt
8400	Gemeinsamer Markt für das östliche und südliche Afrika  [V4.3]
5510	Gemeinsamer parlamentarischer EWR-Ausschuss
4381	Gemeinsamer Zolltarif
4066	gemeinsames Handeln
816	gemeinsames Unternehmen
4037	gemeinsames Unternehmen EAG
8398	Gemeinschaft der Sahel-Sahara-Staaten  [V4.3]
5479	Gemeinschaft Unabhängiger Staaten
5517	Gemeinschaften Belgiens
1005	gemeinschaftliche Finanzierung
2513	gemeinschaftliche Hafenpolitik
6541	gemeinschaftliche Migrationspolitik
4065	gemeinschaftliche Position
5481	gemeinschaftliche Zertifizierung
7128	gemeinschaftliches Corpus Juris
5472	gemeinschaftliches Förderkonzept
6076	Gemeinschaftliches Sortenamt
4499	gemeinschaftliches Versandverfahren
738	Gemeinschaftsanleihe
3190	Gemeinschaftsausfuhr
862	Gemeinschaftsbeihilfe
5484	Gemeinschaftscharta der sozialen Grundrechte der Arbeitnehmer
2609	Gemeinschaftsdarlehen
3191	Gemeinschaftseinfuhr
847	Gemeinschaftseinrichtung
598	Gemeinschaftsgewässer
4125	Gemeinschaftskontrolle
3276	Gemeinschaftskunde
1795	Gemeinschaftsmarkt
8479	Gemeinschaftsmethode  [V4.3]
1451	Gemeinschaftsorgan
2451	Gemeinschaftspolitik
6218	Gemeinschaftspolitik/nationale Politik
2967	Gemeinschaftspräferenz
4192	Gemeinschaftspraxis
2713	Gemeinschaftsproduktion
5315	Gemeinschaftsprogramm
525	Gemeinschaftsrecht
5127	Gemeinschaftsrecht—nationales Recht
3866	Gemeinschaftssanktion
1311	Gemeinschaftsteuer
639	Gemeinwirtschaft
4881	Gemeinwohl
6369	gemeinwohlorientierte Leistungen
964	gemischte Bewirtschaftung
5509	Gemischter EG-Ausschuss
939	gemischter landwirtschaftlicher Betrieb
3270	gemischter Preis
5409	gemischtes Abkommen
5763	gemischtes EG-Gremium
4194	gemischtwirtschaftliche Gesellschaft
654	gemischtwirtschaftliches System
1602	Gemüse
324	Gemüsebau
2731	Gemüseerzeugnis
1553	Gemüsesaft
3103	Genehmigung von Beförderungstarifen
8387	Generalsekretär der Vereinten Nationen  [V4.3]
4178	Generalsekretär einer Institution
2885	Generalversammlung UNO
6535	Generationenkonflikt
6568	generisches Arzneimittel
5651	Genetik
5768	genetisch veränderter Organismus
227	Genossenschaft
4784	Genossenschaftsbank
4153	Genossenschaftsbewegung
4111	Gentechnologie
3939	Genuss der Rechte
1147	Geochemie
8438	Geodäsie  [V4.3]
1148	Geografie
3300	geografische Verteilung der Bevölkerung
7218	geografisches Informationssystem
1151	Geologie
6390	Geomorphologie
1152	Geophysik
3146	geophysikalische Umwelt
5652	Georgien
749	geothermische Energie
3952	Geowissenschaften
2757	geräuchertes Lebensmittel
1812	geregelter Devisenmarkt
5328	Gericht erster Instanz der Europäischen Gemeinschaften
8462	Gericht für den Öffentlichen Dienst der Europäischen Union  [V4.3]
5633	gerichtlich angeordnetes Gutachten
3966	gerichtliche Anhörung
6619	gerichtliche Anordnung
3317	gerichtliche Trennung
3971	gerichtliche Untersuchung
5802	gerichtliche Verfolgung
42	gerichtliche Zuständigkeit
3122	gerichtliches Vergleichsverfahren
5691	Gerichtsbarkeit
255	Gerichtshof der Europäischen Gemeinschaften
1080	Gerichtskosten
5732	Gerichtsmedizin
2701	Gerichtsverfahren
5923	Gerichtsverfassung
1272	Gerichtsvollzieher
1153	Gerontologie
2193	Gerste
4753	Gesamtabstimmung
5257	Gesamtfangmenge
3254	Gesamthaushaltsplan
5158	Gesamthaushaltsplan EG
3083	Gesamtrechnung des Agrarsektors
5521	Gesamtverband der Arbeitgeber
4774	Geschäftsbank
5112	Geschäftsfähigkeit
5851	Geschäftsordnung des Parlaments
2706	Geschenkartikel
5662	Geschichte der Gegenwart
5664	Geschichte der Neuzeit
4061	Geschichte des europäischen Einigungswerks
5661	Geschichte des klassischen Altertums
5663	Geschichte des Mittelalters
1245	Geschichtswissenschaft
2334	geschiedene Person
4745	geschlachtetes Geflügel
2658	Geschmacksstoff
865	geschützte Art
1064	geschützter Wald
3143	Geschwindigkeitsregelung
4189	Gesellschaft
4191	Gesellschaft des bürgerlichen Rechts
3896	Gesellschaft mit beschränkter Haftung
4204	Gesellschaft ohne Gewinnzweck
3121	Gesellschafter
2831	Gesellschafterschutz
1820	gesellschaftliche Analyse
1672	Gesellschaftsauflösung
150	Gesellschaftsgründung
5218	Gesellschaftskapital
554	Gesellschaftsrecht
1697	Gesetz
6023	Gesetzbuch
3703	Gesetzesänderung
6892	Gesetzesformulierung
1438	Gesetzesinitiative
6766	Gesetzeskommentar
2800	Gesetzesvorlage der Regierung
2811	Gesetzesvorlage von Abgeordneten
2586	gesetzgebende Gewalt
1589	Gesetzgebung
2702	Gesetzgebungsverfahren
593	gesetzliche Arbeitszeit
4758	gesetzliche Wahlpflicht
3547	gesetzlicher Feiertag
3940	gesetzlicher Wohnsitz
4720	gespriteter Wein
5877	Gesundheit der Tiere
3365	Gesundheitsausgabe
4116	Gesundheitsdienst
680	Gesundheitserziehung
273	Gesundheitskosten
5764	Gesundheitsorganisation
3364	Gesundheitspass
2479	Gesundheitspolitik
1596	Gesundheitsrecht
3730	Gesundheitsrisiko
1694	gesundheitsschädliche Wohnverhältnisse
1280	Gesundheitsschutz am Arbeitsplatz
5907	Gesundheitsstatistik
5921	Gesundheitssystem
192	Gesundheitsüberwachung
5899	Gesundheitsversorgung
5369	Gesundheitszeugnis
5017	Getränk
1378	Getränkeindustrie
5360	Getreide
5361	Getreide für die menschliche Ernährung
318	Getreidebau
2729	Getreideerzeugnis
1029	Getreideflocken
970	Getreidemehl
2339	getrennt lebende Person
4728	Gewalt
6556	Gewalt in der Schule
4093	Gewaltentrennung
2073	Gewaltlosigkeit
3053	gewaltsames Verschwinden
7212	Gewandtheit im schriftlichen Ausdruck
6398	Gewässerschutz
1443	Gewerbeaufsicht
8450	Gewerbegebiet  [V4.3]
4406	Gewerbesteuer
4606	gewerblicher Mietvertrag
4529	gewerblicher Verkehr
2816	gewerbliches Eigentum
3575	Gewerkschaft
3571	gewerkschaftliche Wahl
5522	Gewerkschaftsbund
3564	Gewerkschaftsrechte
3363	Gewerkschaftsvertreter
2433	Gewichte und Abmessungen
4842	Gewinn
3569	Gewinnbeteiligung der Belegschaft
6921	Gewinnung von Erdgas
7188	Gewissensklausel
528	Gewohnheitsrecht
752	Gezeitenenergie
1166	Ghana
1168	Gibraltar
3135	Giftstoff
3637	Gipfeltreffen
2425	Gips
1975	Giralgeld
8524	Giurgiu  [V4.3]
4676	Glas
989	Glasfaser
1396	Glasindustrie
6627	Glaubenskrieg
688	Gleichbehandlung
687	Gleichheit des Arbeitsentgelts
3913	Gleichheit von Mann und Frau
689	Gleichheit vor dem Gesetz
854	Gleichwertigkeit der Zeugnisse
1259	gleitende Arbeitszeit
3337	Gliederung nach Geschlecht
1579	Gliedstaat
6125	Globalisierung
1527	Glücksspiel
1170	Glukose
2156	Gold
880	Golddevisenstandard
882	Goldstandard
1171	Golf
5530	Golf-Kooperationsrat
5777	Golfstaaten
7818	Gorenjska
7819	Goriška
8535	Gorj  [V4.3]
7996	Gotland
6897	Governance
65	Grafschaft
1681	graue Literatur
3917	grausame und erniedrigende Behandlung
1185	Grenada
1114	Grenze
4558	Grenzgänger
3064	Grenzgebiet
5540	Grenzkontrolle
1213	Grenzkrieg
2542	grenzüberschreitende Umweltbelastung
6750	grenzüberschreitende Unternehmensfusion
1914	grenzüberschreitende Wanderung
226	grenzüberschreitende Zusammenarbeit
3011	grenzüberschreitender Datenverkehr
4519	grenzüberschreitender Transport
4540	Grenzverkehr
1182	Griechenland
1206	Grobgrieß
1189	Groningen
1188	Grönland
1180	Große Antillen
3407	Großer Maghreb
6	Großhandel
2653	Großhandelspreis
3090	Großraumtransporter
1178	Großunternehmen
6781	Grundbedürfnisse
3938	Grunddienstbarkeiten
2813	Grundeigentum
530	Grunderwerbssteuer
3670	Grundlagenforschung
2650	Grundpreis
6286	Grundrechtscharta der Europäischen Union
5811	Grundsatz der gegenseitigen Anerkennung
8468	Grundsatz der Rechtssicherheit  [V4.3]
6265	Grundsatz der Vergemeinschaftung
6133	Grundsatz der Verhältnismäßigkeit
1314	Grundsteuer
2748	Grundstoff
4828	Grundstoffabkommen
1801	Grundstoffmarkt
1805	Grundstücksmarkt
5173	Grundstückspreis
609	Grundwasser
861	Grüngebiet
4338	Grünland
6114	Gruppe der am stärksten industrialisierten Länder
5656	Gruppe der Vierundzwanzig
3675	Gruppe der 77
4769	Gruppenreise
1207	Guadeloupe
1289	Guam
1208	Guatemala
1216	Guinea
1217	Guinea-Bissau
1387	Gummiindustrie
1059	Gusseisen
5775	GUS-Staaten
1990	gute Sitten
3193	Güter und Dienstleistungen
4509	Güterverkehr
1562	Gütezeichen
1219	Guyana
3284	Gynäkologie
5500	Haar- und Schönheitspflege
2416	Hackfrucht
1447	Hafenanlage
2512	Hafenpolitik
3105	Hafenverkehr
6911	Hafenverwaltung
4497	Hafer
3955	Häftling
6925	Häftlingsarbeit
3961	Häftlingsverlegung
3962	Haftordnung
3673	Haftpflichtversicherung
3497	Haftung
6266	Haftung des Staates
6401	Haftung für Umweltschäden
5416	Haftungsklage
1228	Haiti
2780	Halberzeugnis
4084	Halbmetall
4535	halböffentlicher Verkehr
1375	Halbstoff- und Papierindustrie
8000	Halland
1229	Halogen
1230	Hamburg
4561	Handarbeiter
5311	Handbuch
613	Handel mit Agrarerzeugnissen
622	Handel nach Erzeugnissen
620	Handel nach Ländergruppen
621	Handel nach Ländern
6016	Handels- und Entwicklungskonferenz der Vereinten Nationen
1567	Handelsabkommen
3584	Handelsbeschränkung
3185	Handelsbeziehungen
4633	Handelsbilanz
1037	Handelsflotte
1626	Handelsfreiheit
3983	Handelsgerichtsbarkeit
5268	Handelsgeschäft
4193	Handelsgesellschaft
8425	Handelsgesetz  [V4.3]
1423	Handelsinformation
293	Handelskredit
1641	Handelslizenz
3661	Handelsmarke
2449	Handelspolitik
207	handelspolitische Zusammenarbeit
524	Handelsrecht
3123	Handelsregelung
6062	Handelsschiedsgerichtsbarkeit
1815	Handelsspanne
6371	Handelsstatistik
6173	Handelsstreit
815	Handelsunternehmen
3207	Handelsveranstaltung
614	Handelsverkehr
6366	Handelsvertrag
3604	Handelsvertreter
4748	Handelsvolumen
4643	Handelswert
2045	Händler
5110	Handlungsfähigkeit
7369	Handschrift
3619	Handwerk
2784	Handwerker
2310	handwerkliche Fischerei
2712	handwerkliche Produktion
814	Handwerksbetrieb
5384	Hanf
8502	Harghita  [V4.3]
7366	harmonisierender Rechtsakt
4028	Harmonisierung der Sozialversicherung
1232	Harmonisierung des Zollwesens
6128	Harmonisierungsamt für den Binnenmarkt
746	harte Energie
1104	Hartkäse
5000	Hartweizen
3478	Harz
5230	Hauptstadt
1525	Haus- und Nutzgarten
975	Hausfrau
3849	Hausfrauengehalt
2615	Haushaltsansatz
2774	Haushaltsartikel
394	Haushaltsausgabe
843	Haushaltsausgleich
2574	Haushaltsbefugnis
368	Haushaltsdefizit
341	Haushaltsentlastung
4301	Haushaltsermächtigung
1698	Haushaltsgesetz
3361	Haushaltshilfe
933	Haushaltsjahr
173	Haushaltskontrolle
3558	Haushaltsmittel
3253	Haushaltsmittelansatz
3119	Haushaltsordnung
5050	Haushaltsplan
5051	Haushaltsplan der Gemeinschaft
4132	Haushaltsplan der Unternehmen im Staatsbesitz
2448	Haushaltspolitik
5904	Haushaltsstabilisator
2698	Haushaltsverfahren
1824	Haushaltsvolumen
917	Haushaltsvoranschlag
5961	Haushaltsvorstand
6557	häusliche Gewalt
3369	häusliche Krankenpflege
4141	Hausmüll
1919	Haustier
650	Hauswirtschaft
1235	Haute-Normandie
5716	Hautkrankheit
5393	Havanna-Charta
1237	Hawaii
3597	Hebamme
1832	Hebezeug
6733	hebräisches Recht
3436	Heer
7397	Heilige Schrift
4649	Heiliger Stuhl
4544	Heimarbeit
2092	Heiratshäufigkeit
3773	Heizöl
5615	heiztechnische Ausrüstung
5503	Heizung
755	Hektarbeihilfe
7132	Heranführungshilfe
6117	Herbeiführung des Friedens
2987	Herbizid
3639	herkömmliche Technologie
3635	Herstellerhaftung
1757	Herz-Kreislauf-Erkrankung
1239	Hessen
826	Hilfe für sozial Benachteiligte
2909	Hilfe im Ausbildungswesen
986	Hilfe im Gesundheitswesen
1783	Hilfsarbeiter
3539	Hilfskraft
5636	Hilfsmittel für Behinderte
2793	Hilfsprogramm
7361	Hindu
1244	Hinduismus
6734	hinduistisches Recht
1932	Hirse
1246	Histologie
7360	historische Geografie
5896	historische Stätte
1376	hoch entwickelte Industrie
5189	hochauflösendes Fernsehen
3114	Hochgeschwindigkeitsverkehr
800	Hochschulausbildung
3672	Hochschulforschung
4456	Hochschulschrift
2306	Hochseefischerei
2679	Höchstpreis
1065	Hochwald
611	Hoheitsgewässer
581	Hoheitsrecht
8385	Hoher Kommissar für Menschenrechte  [V4.3]
6288	Hoher Vertreter für die GASP
5085	höhere Führungskraft
1247	Holding
3471	Holzabfall
2994	Holzerzeugung
988	Holzfaser
943	Holzgewinnung
1386	Holzindustrie
5244	Holzkohle
2754	Holzprodukt
1574	homogenisierte Milch
5818	homöopathisches Erzeugnis
1253	Honduras
1254	Hongkong
1907	Honig
6739	Hooliganismus
1261	Hopfen
2883	Hörfunk
803	horizontaler Zusammenschluss
3815	Hormon
5556	Horn von Afrika
5358	Hostbetreiber
3609	Hotelfach
8279	Hovedstaden  [V4.3]
7841	Hradec Králové
1238	Hubschrauber
1609	Hülsenfrucht
6388	Humangeografie
1273	Humanisierung der Arbeitswelt
3074	humanitäre Hilfe
8519	Hunedoara  [V4.3]
961	Hunger
5654	Hungerstreik
1723	hydraulische Maschine
3786	hydroelektrische Anlage
751	hydroelektrische Energie
1276	Hydrogeologie
1278	Hydrologie
4102	Hymne
6275	Hypermedia
6276	Hypertext
1281	Hypothek
5090	Hypothekenbank
8525	Ialomita  [V4.3]
8507	Iasi  [V4.3]
3853	IATA
7874	Šiauliai
987	IFLA
1288	Ile de France
4513	illegale Abtreibung
1915	illegale Zuwanderung
3441	im Ausland stationierte Streitkräfte
2670	im Voraus festgesetzter Preis
5669	Image
823	Immobiliengesellschaft
3378	Immobilienmarkt
1687	Immobilienvermietung
1304	Immunologie
1306	Imperialismus
4635	Impfstoff
4636	Impfung
5834	Inanspruchnahme des Bürgerbeauftragten EG
1337	Incoterms
1338	Indien
1316	indirekte Steuer
698	indirekte Wahl
2111	Indischer Ozean
4516	Individualverkehr
353	individuelle Entscheidung EGKS
4525	indizierte Abtreibung
1355	Indonesien
1356	Industrialisierung
1366	Industrie der audiovisuellen Medien
5376	Industrie- und Handelskammer
345	Industrieabfall
3624	Industrieansiedlung
850	Industrieausrüstung
3071	Industriebeihilfe
5968	Industriechemie
299	Industriedarlehen
2758	Industrieerzeugnis
2922	Industrieforschung
4833	Industriegebäude
5849	Industriegebiet mit rückläufiger Wirtschaftsentwicklung
4076	Industriegefahren
3997	Industriegeheimnis
4443	Industriegelände
1434	Industrieinfrastruktur
1493	Industrieinvestition
5202	Industriekapital
70	Industriekonzentration
3247	Industriekreditbank
2297	Industrieland
2413	industriell angebaute Pflanze
3863	industrielle Elektromaschine
429	industrielle Entwicklung
3632	industrielle Fertigung
3625	industrielle Freizone
6705	industrielle Integration
3707	industrielle Revolution
3164	industrielle Verschmutzung
213	industrielle Zusammenarbeit
323	industrieller Anbau
2405	Industrieplanung
2507	Industriepolitik
3617	Industriepolitik der Gemeinschaft
2677	Industriepreis
2720	Industrieproduktion
3067	Industrieregion
3848	Industrieroboter
866	Industriespionage
4264	Industriestatistik
4303	Industriestruktur
827	Industrieunternehmen
3201	Industrieverbrauch
2802	Industrievorhaben
652	Industriewirtschaft
1759	Infektionskrankheit
1421	Inflation
1426	Informatik und Datenverarbeitung
5441	Informatikanwendung
3607	Informatikberuf
5862	Informatiknetz
1422	Information
1752	Informationsanalyse
616	Informationsaustausch
5066	Informationsbüro
513	Informationsfreiheit
6140	Informationsgesellschaft
1367	Informationsindustrie
1984	Informationsmonopol
3422	Informationsnetz
3424	Informationsnetz landwirtschaftlicher Buchführungen
4626	Informationsnutzer
2472	Informationspolitik
4220	Informationsquelle
5196	Informationsrecht
4359	Informationssystem
5188	Informationstechnologie
4330	Informationsträger
4486	Informationsverarbeitung
441	Informationsverbreitung
3925	Informationswissenschaft
453	Informationszugang
1435	Ingenieur
3953	Inhaftierung
5675	Initiative für das Wachstum in Europa
2578	Initiativrecht
1336	Inkompatibilität
7364	Inkunabel
1806	Inlandsmarkt
2722	Inlandsproduktion
5213	Inlandstarif
146	Inlandsverbrauch
2508	Innenpolitik
3669	innerbetriebliche Forschung
3479	innerdeutsche Beziehungen
920	Innereien
3234	innergemeinschaftliche Beziehungen
1921	innergemeinschaftliche Wanderung
619	innergemeinschaftlicher Handel
4521	innergemeinschaftlicher Transport
2220	innergemeinschaftlicher Zahlungsverkehr
1920	innerstädtische Wanderung
1439	Innovation
6297	Innovationsverbreitung
1731	Input-Output-Analyse
5676	Insekt
5225	Insektenbekämpfung
5227	Insektizid
1287	Insel
4129	Inselgebiet
5570	Insidergeschäft
831	Instandhaltung
2760	Instantlebensmittel
7953	Institut der Europäischen Union für Sicherheitsstudien
8381	Institut der Vereinten Nationen für Abrüstungsforschung  [V4.3]
8380	Institut für Ausbildung und Forschung (Vereinte Nationen)  [V4.3]
1461	Institut für die Integration Lateinamerikas
4181	institutionelle Reform
4304	institutionelle Struktur
214	institutionelle Zusammenarbeit
4182	institutionelle Zuständigkeit
5519	institutionelle Zuständigkeit EG
7184	institutionelles Abkommen
5611	institutionelles Gleichgewicht EG
1462	Integration der Zuwanderer
430	integrierte Entwicklung
3199	integrierter Handel
5149	integriertes Entwicklungsprogramm
5150	integriertes Programm für die Mittelmeergebiete
6851	intelligentes Verkehrssystem
1470	Intelligenzschicht
636	intensive Landwirtschaft
715	intensive Viehhaltung
4699	interaktiver Videotex
5182	interaktives Netz
4872	Interamerikanische Entwicklungsbank
7192	Interamerikanischer Gerichtshof für Menschenrechte
1192	Interessengruppe
8416	Interessenkonflikt  [V4.3]
3226	interinstitutionelle Beziehungen
5854	interinstitutionelle Beziehungen EG
5408	interinstitutionelle Vereinbarung
5548	interinstitutionelle Zusammenarbeit EG
4517	interkontinentaler Transport
3427	Interkontinentalrakete
5687	Internat
6534	internationale Adoption
739	internationale Anleihe
5526	Internationale Arbeitskonferenz
2130	Internationale Arbeitsorganisation
482	internationale Arbeitsteilung
1034	Internationale Atomenergie-Organisation
8377	Internationale Bank für Wiederaufbau und Entwicklung  [V4.3]
3228	internationale Beziehungen
5486	internationale Charta
1024	Internationale Energie-Agentur
703	Internationale Entwicklungsorganisation
4591	Internationale Fernmelde-Union
4149	Internationale Finanz-Corporation
1016	internationale Finanzen
3476	internationale Frage
3986	internationale Gerichtsbarkeit
605	internationale Gewässer
6367	internationale Handelschiedsgerichtsbarkeit
3481	internationale Hilfe
1494	internationale Investition
5525	internationale Konferenz
3468	internationale Konvention
1677	internationale Liquidität
3647	internationale Norm
2189	internationale Organisation
5991	Internationale Organisation für Migration
3474	internationale Politik
5873	internationale Rolle der Union
3483	internationale Sanktion
2380	internationale Schiedsgerichtsbarkeit
629	internationale Schule
2141	Internationale Seeschifffahrts-Organisation
3450	internationale Sicherheit
4265	internationale Statistik
991	Internationale Vereinigung für Dokumentation
1044	Internationale Vereinigung für soziale Sicherheit
3465	internationale Verhandlungen
1973	internationale Währung
4736	internationale Wasserstraße
653	internationale Wirtschaft
2093	Internationale Zivilluftfahrt-Organisation
216	internationale Zusammenarbeit
5639	internationaler Beamter
992	Internationaler Fonds für landwirtschaftliche Entwicklung
258	Internationaler Gerichtshof
8404	Internationaler Gewerkschaftsbund  [V4.3]
4520	internationaler Güterkraftverkehr
11	internationaler Handel
99	internationaler Konflikt
300	internationaler Kredit
1807	internationaler Markt
5638	internationaler öffentlicher Dienst
7193	Internationaler Strafgerichtshof
1043	Internationaler Währungsfonds
76	internationaler Wettbewerb
2219	internationaler Zahlungsverkehr
3461	internationales Abkommen
3473	internationales Abkommen UNO
3708	Internationales Arbeitsamt
6922	internationales Arbeitsrecht
4875	Internationales Bildungsbüro
8382	Internationales Forschungs- und Ausbildungsinstitut zur Förderung der Frau  [V4.3]
6923	internationales Handelsrecht
5278	Internationales Handelszentrum
564	internationales humanitäres Recht
1286	Internationales Institut für Bildungsplanung
805	internationales Kartell
7137	Internationales Kriegsverbrechertribunal
566	internationales Privatrecht
565	internationales Recht
4009	internationales Recht/innerstaatliches Recht
562	internationales Steuerrecht
575	internationales Strafrecht
5249	Internationales Suchtstoff-Kontrollamt
3650	internationales Treffen
3467	internationales Vertragswerk
4371	Internationales Währungssystem
4010	internationales Wirtschaftsrecht
8378	Internationales Zentrum zur Beilegung von Investitionsstreitigkeiten  [V4.3]
6088	Internet
7950	Internetadresse
6772	Internetbenutzer
6771	Internet-Provider
3232	interparlamentarische Beziehungen
7337	interparlamentarische Delegation
4604	Interparlamentarische Union
5549	interparlamentarische Zusammenarbeit
1481	Interpellation
5688	Interpol
8383	Interregionales Forschungsinstitut der Vereinten Nationen für Kriminalität und Rechtspflege  [V4.3]
5025	Interventionsankauf
4284	Interventionsbestände
2462	Interventionspolitik
2644	Interventionspreis
5926	Interventionssatz
3170	Interventionsstelle
6177	Intranet
3412	Invaliditätsversicherung
1488	Investition
1490	Investition der Gemeinschaft
4795	Investitionsbank
766	Investitionsbeihilfe
2805	Investitionsförderung
295	Investitionskredit
2463	Investitionspolitik
1132	Investitionsschutz
2798	Investitionsvorhaben
3148	Investitionsvorschrift
3309	In-vitro-Befruchtung
1295	Ionische Inseln
5224	Ionisches Meer
5287	ionisierende Strahlung
1500	Irak
1501	Iran
1502	Irian Jaya
1872	Irische See
1504	Irland
1508	Islam
5624	islamischer Staat
1509	Island
3381	Isle of Man
1510	ISO
1511	Isoglukose
1517	Isolationismus
1512	Isolierstoff
1518	Israel
1519	Italien
5396	Jagd
3128	Jagdgesetzgebung
1962	Jahrbuch
1522	Jamaika
1285	Jamswurzel
7989	Jämtland
1524	Japan
1526	Java
4775	Jemen
4270	Jerusalem-Status
3520	Jobsharing
1499	Jod
4773	Jogurt
1531	Joint European Torus
7993	Jönköping
1532	Jordanien
5690	Jude
1536	Judentum
5978	Jugendarbeitslosigkeit
5297	Jugendaustausch
2004	Jugendbewegung
4866	Jugendbücherei
1546	Jugendgerichtsbarkeit
6555	Jugendgewalt
375	Jugendkriminalität
6215	Jugendpolitik
3919	Jugendschutz
4778	Jugoslawien
1529	junger Arbeitnehmer
2981	junger Landwirt
1528	junger Mensch
7370	juristische Methodologie
2337	juristische Person
8480	justizielle Zusammenarbeit der EU in Zivilsachen  [V4.3]
5550	justizielle Zusammenarbeit in Strafsachen EU
5616	Justizirrtum
2982	Justizreform
877	Justizvollzugsanstalt
1554	Jute
4428	Kabelfernsehen
3836	Kadmium
5088	Kaffee
1291	Kaimaninseln
5078	Kakao
5091	Kalabrien
4650	Kalb
4686	Kalbfleisch
8354	Kaliningrad-Frage  [V4.3]
2568	Kalium
7995	Kalmar
1390	Kälteindustrie
1214	kalter Krieg
4796	Kaltzone
5304	Kalzium
1555	Kambodscha
5095	Kamerun
5098	Kampanien
3908	Kampf gegen die Diskriminierung
5952	Kampffahrzeug
5453	Kampfflugzeug
5660	Kampfhubschrauber
5100	Kanada
1290	Kanalinseln
4172	Kanarische Inseln
5105	Kandidat
418	Kandidaturverzicht
1585	Kaninchen
2955	Kaninchenfleisch
6731	kanonisches Recht
3385	Kantabrien
3563	Kantinenverpflegung
5108	Kap Verde
2386	Kapitalanlage
4195	Kapitalanlagegesellschaft
947	Kapitalausfuhr
3674	Kapitaleinkünfte
4120	Kapitaleinkünfte der Abgeordneten
4115	Kapitalerhöhung
1328	Kapitalertragssteuer
3235	Kapitalflucht
4196	Kapitalgesellschaft
266	Kapitalkosten
5156	Kapitalmarkt
2946	Kapitalrecycling
2890	Kapitalrückführung
4491	Kapitaltransaktion
4493	Kapitaltransfer
2002	Kapitalverkehr
1556	Kapok
6338	Karibische Entwicklungsbank
7842	Karlovy Vary
6197	Kärnten
1292	Karolinen
7379	Karte
5267	Kartell
802	Kartellabsprache
354	Kartellanmeldung
4309	Kartellgenehmigung
3145	Kartellgesetzgebung
2548	Kartoffel
5269	Kartografie
5693	Kasachstan
8356	Kaschmir-Frage  [V4.3]
1102	Käse
1107	Käse mit Schimmelbildung im Teig
1113	Käserei
5735	Kaspisches Meer
1790	Kassamarkt
5731	Kassenarztsystem
5477	Kassette
3384	Kastilien-La Mancha
3382	Kastilien-Leon
5274	Katalog
5272	Katalogisierung
5273	Katalonien
2866	Katar
5079	Kataster
4802	Katastrophengebiet
3076	Katastrophenhilfe
5163	Katholizismus
4983	Kauf
1226	Kaufgewohnheit
2575	Kaufkraft
2241	Kaufkraftparität
2786	kaufmännischer Beruf
3277	kaufmännisches Schulwesen
7208	Kaukasusländer
7870	Kaunas
4984	Keksfabrik
1557	Kenia
2049	Kennedy-Runde
5359	Keramik
6047	Kernbrennstoff
753	Kernenergie
428	Kernenergie-Agentur
3731	Kernenergiepolitik
6703	Kernforschung
1123	Kernfusion
5350	Kernkraftwerk
1118	Kernobst
2376	Kernphysik
2903	Kernreaktor
1023	Kernspaltung
4422	Kerntechnologie
2595	Kernwaffe
868	Kernwaffenversuch
3776	Kerosin
5397	Kessel
758	Kind
4552	Kinderarbeit
1133	Kinderbetreuung
1240	Kindernahrung
6553	Kinderpornografie
966	kinderreiche Familie
5183	Kinoproduktion
4101	Kirche
5694	Kirgisistan
1559	Kiribati
5836	Klage in EG-Streitsachen
